"","student_id","course_id","completion_date"
"2007",29940,"UES-109",2020-01-12
"2008",31500,"CJN-105",2020-01-12
"2009",69604,"CMPSC-F355",2020-01-12
"2010",80975,"FS-L103",2020-01-12
"2011",51979,"ADG-S344",2020-01-12
"2012",89727,"SF-126",2020-01-11
"2013",35855,"CJN-303",2020-01-11
"2014",76946,"ENG-490",2020-01-11
"2015",79067,"LAWU-211",2020-01-11
"2016",11793,"RAD-L314",2020-01-11
"2017",59472,"POLS-278",2020-01-10
"2018",53742,"ARH-318",2020-01-10
"2019",98788,"BIO-225",2020-01-10
"2020",48621,"ENG-301",2020-01-10
"2021",51979,"THETR-510",2020-01-10
"2022",95820,"UES-430",2020-01-10
"2023",77051,"UES-115",2020-01-09
"2024",39193,"ADPR-389",2020-01-09
"2025",69769,"SPAN-300",2020-01-08
"2026",39025,"CJN-387",2020-01-08
"2027",86716,"CAS-L262",2020-01-08
"2028",53188,"ADG-HS510",2020-01-08
"2029",71587,"EC-483",2020-01-08
"2030",46163,"PSYCH-324",2020-01-08
"2031",99647,"CJN-356",2020-01-08
"2032",22991,"HST-121",2020-01-08
"2033",29150,"PSYCH-503",2020-01-07
"2034",44209,"PHIL-H120",2020-01-07
"2035",40058,"CAS-STLIT",2020-01-07
"2036",62457,"CHEM-314",2020-01-06
"2037",42812,"SPAN-302",2020-01-06
"2038",68226,"HST-335",2020-01-06
"2039",41474,"ADPR-503",2020-01-05
"2040",56094,"CJU-338",2020-01-05
"2041",18343,"CI-H185",2020-01-04
"2042",77051,"HST-374",2020-01-04
"2043",46451,"CAS-H231",2020-01-04
"2044",25648,"SOC-214",2020-01-03
"2045",68226,"MATH-185",2020-01-03
"2046",24856,"PSYCH-H114",2020-01-03
"2047",49245,"THETR-377",2020-01-03
"2048",15345,"CI-H133",2020-01-02
"2049",98788,"PSYCH-215",2020-01-02
"2050",30038,"CI-122",2020-01-02
"2051",16442,"PHIL-440",2020-01-02
"2052",76350,"UES-425",2020-01-02
"2053",71984,"THETR-437",2020-01-01
"2054",36716,"ALS-390",2020-01-01
"2055",54544,"CAS-292",2020-01-01
"2056",77051,"ADFA-S362",2020-01-01
"2057",71587,"RAD-415",2020-01-01
"2058",30359,"PHIL-362",2020-01-01
"2059",22991,"PHIL-515",2020-01-01
"2060",76413,"PHYS-253",2019-12-31
"2061",80975,"CJU-340",2019-12-31
"2062",99647,"PHIL-E123",2019-12-31
"2063",86942,"HST-278",2019-12-30
"2064",29150,"BIO-H333",2019-12-29
"2065",31500,"SCI-L112",2019-12-29
"2066",68934,"ENG-H154",2019-12-29
"2067",82746,"CI-153",2019-12-29
"2068",27820,"ENG-214",2019-12-29
"2069",55554,"ARH-290",2019-12-29
"2070",71409,"BIO-114",2019-12-28
"2071",79067,"POLS-253",2019-12-28
"2072",91764,"HST-356",2019-12-28
"2073",61236,"UES-510",2019-12-28
"2074",45739,"SOC-226",2019-12-28
"2075",88187,"PSYCH-243",2019-12-28
"2076",71984,"CJU-341",2019-12-27
"2077",82393,"WGS-H325",2019-12-27
"2078",99722,"CJU-237",2019-12-27
"2079",41932,"SOC-H510",2019-12-27
"2080",11793,"LAWU-370",2019-12-27
"2081",47886,"HST-122",2019-12-26
"2082",29185,"ADPR-365",2019-12-25
"2083",44859,"HST-218",2019-12-25
"2084",57282,"ENG-311",2019-12-25
"2085",41474,"AS-510",2019-12-24
"2086",29150,"BIO-359",2019-12-24
"2087",18094,"ENG-352",2019-12-24
"2088",31500,"ADPR-359",2019-12-24
"2089",76946,"PHIL-316",2019-12-24
"2090",24544,"CI-169",2019-12-24
"2091",48621,"CJN-H510",2019-12-24
"2092",42812,"MUH-211",2019-12-24
"2093",91764,"CJN-152",2019-12-24
"2094",56089,"PHYS-381",2019-12-24
"2095",86716,"SF-189",2019-12-23
"2096",41932,"ALS-374",2019-12-23
"2097",88011,"HST-101",2019-12-22
"2098",71409,"CI-H112",2019-12-22
"2099",36716,"EC-H510",2019-12-22
"2100",27576,"CJN-352",2019-12-22
"2101",76413,"HST-241",2019-12-22
"2102",30135,"HST-130",2019-12-21
"2103",32948,"SOC-483",2019-12-21
"2104",85232,"ADG-S334",2019-12-21
"2105",17589,"ADG-HS510",2019-12-21
"2106",21343,"PHYS-H533",2019-12-20
"2107",53188,"RAD-L311",2019-12-20
"2108",52131,"BIO-H409",2019-12-20
"2109",79067,"PHYS-L152",2019-12-20
"2110",40838,"SCI-112",2019-12-20
"2111",14562,"PSYCH-428",2019-12-20
"2112",57390,"LAWU-531",2019-12-19
"2113",53188,"CJU-232",2019-12-19
"2114",86994,"CI-103",2019-12-18
"2115",27576,"FS-103",2019-12-18
"2116",95820,"FR-510",2019-12-18
"2117",76946,"ADPR-363",2019-12-17
"2118",77051,"ENG-357",2019-12-17
"2119",14192,"BIO-H333",2019-12-16
"2120",71608,"POLS-261",2019-12-16
"2121",76379,"POLS-120",2019-12-16
"2122",41429,"POLS-411",2019-12-16
"2123",65617,"PSYCH-H321",2019-12-15
"2124",76413,"CI-157",2019-12-15
"2125",84155,"FR-510",2019-12-15
"2126",32948,"MATH-121",2019-12-14
"2127",62892,"POLS-306",2019-12-14
"2128",46451,"ENG-490",2019-12-14
"2129",70941,"HST-241",2019-12-13
"2130",79067,"UES-115",2019-12-13
"2131",77421,"ADPR-229",2019-12-13
"2132",80975,"ADPR-457",2019-12-13
"2133",26183,"CJN-358",2019-12-13
"2134",36716,"PSYCH-311",2019-12-12
"2135",90389,"HST-483",2019-12-12
"2136",74850,"ENG-432",2019-12-11
"2137",61414,"THETR-477",2019-12-10
"2138",39193,"BIO-L474",2019-12-10
"2139",56070,"THETR-425",2019-12-09
"2140",97258,"SCI-H171",2019-12-09
"2141",80975,"PHIL-319",2019-12-09
"2142",89498,"SOC-355",2019-12-09
"2143",62892,"UES-430",2019-12-09
"2144",41474,"EDUC-510",2019-12-08
"2145",41474,"ADPR-2277",2019-12-08
"2146",24459,"ADPR-219",2019-12-08
"2147",31500,"SF-173",2019-12-08
"2148",71608,"ADG-S201",2019-12-08
"2149",74850,"HST-359",2019-12-07
"2150",28022,"CJN-253",2019-12-07
"2151",76379,"CI-189",2019-12-07
"2152",28901,"CAS-STLIT",2019-12-07
"2153",29150,"BIO-409",2019-12-06
"2154",71409,"BIO-L285",2019-12-06
"2155",19721,"ENG-214",2019-12-06
"2156",14562,"MUH-101",2019-12-05
"2157",80975,"ADPR-378",2019-12-05
"2158",68226,"CI-H165",2019-12-05
"2159",56070,"BIO-H503",2019-12-04
"2160",61414,"HST-100",2019-12-04
"2161",76946,"ASL-102",2019-12-04
"2162",97013,"POLS-308",2019-12-04
"2163",47461,"CI-H185",2019-12-04
"2164",54582,"ADI-254",2019-12-04
"2165",88187,"CI-H133",2019-12-04
"2166",10446,"HST-304",2019-12-04
"2167",57282,"GCS-510",2019-12-03
"2168",27576,"CJU-341",2019-12-03
"2169",27576,"THETR-102",2019-12-03
"2170",27576,"FS-428",2019-12-03
"2171",64635,"ALS-391",2019-12-03
"2172",80243,"ENG-170",2019-12-03
"2173",56089,"PSYCH-348",2019-12-03
"2174",62892,"SPAN-201",2019-12-03
"2175",32948,"MATH-104",2019-12-02
"2176",53188,"ENG-429",2019-12-02
"2177",44209,"PHIL-362",2019-12-01
"2178",62457,"BLKST-469",2019-12-01
"2179",27576,"ADF-S152",2019-12-01
"2180",46163,"RAD-302",2019-12-01
"2181",57282,"MATH-431",2019-11-30
"2182",63888,"RAD-301",2019-11-30
"2183",26942,"Choose",2019-11-30
"2184",76510,"ADFA-S242",2019-11-30
"2185",83499,"CI-120",2019-11-30
"2186",62892,"SOC-484",2019-11-30
"2187",69769,"RAD-317",2019-11-29
"2188",88940,"ADPR-257",2019-11-29
"2189",87753,"CI-106",2019-11-29
"2190",95820,"THETR-510",2019-11-29
"2191",56070,"HST-268",2019-11-28
"2192",65564,"ENG-514",2019-11-28
"2193",38768,"ALS-368",2019-11-28
"2194",49245,"ASL-102",2019-11-28
"2195",59472,"CHEM-L375",2019-11-27
"2196",77051,"ADPR-4478",2019-11-27
"2197",16460,"ADPR-235",2019-11-27
"2198",17872,"MATH-373",2019-11-27
"2199",65564,"SF-182",2019-11-26
"2200",80975,"EDUC-402",2019-11-26
"2201",95820,"ENG-389",2019-11-26
"2202",24856,"THETR-461",2019-11-26
"2203",43534,"POLS-357",2019-11-25
"2204",56070,"WGS-510",2019-11-25
"2205",76946,"ADI-S401",2019-11-25
"2206",39193,"SOC-327",2019-11-25
"2207",17872,"ADFA-S371",2019-11-25
"2208",16218,"CAS-401",2019-11-24
"2209",59472,"ADPR-457",2019-11-24
"2210",82746,"PSYCH-H325",2019-11-24
"2211",69604,"SCI-184",2019-11-24
"2212",35855,"EDUC-424",2019-11-23
"2213",35855,"AS-H555",2019-11-23
"2214",63416,"SOC-334",2019-11-23
"2215",19456,"EDUC-510",2019-11-23
"2216",65617,"LAWU-510",2019-11-23
"2217",76379,"ENG-150",2019-11-23
"2218",76350,"ENG-395",2019-11-23
"2219",37809,"THETR-266",2019-11-22
"2220",40058,"POLS-542",2019-11-22
"2221",71409,"SOC-308",2019-11-22
"2222",19293,"CHEM-L355",2019-11-22
"2223",27820,"CI-122",2019-11-22
"2224",76510,"ADF-S172",2019-11-22
"2225",39193,"WRI-100",2019-11-22
"2226",51152,"THETR-260",2019-11-22
"2227",76413,"ENG-361",2019-11-22
"2228",99352,"PHIL-113",2019-11-22
"2229",99647,"BIO-409",2019-11-22
"2230",67539,"EC-H450",2019-11-21
"2231",47461,"THETR-153",2019-11-21
"2232",86790,"SOC-483",2019-11-21
"2233",78230,"CI-141",2019-11-20
"2234",40058,"PHIL-319",2019-11-20
"2235",68226,"ARH-310",2019-11-20
"2236",92039,"RAD-302",2019-11-20
"2237",42753,"POLS-253",2019-11-19
"2238",19721,"BIO-240",2019-11-19
"2239",16460,"CJN-363",2019-11-19
"2240",16442,"ADI-S202",2019-11-19
"2241",54720,"CI-159",2019-11-19
"2242",61535,"SOC-H510",2019-11-18
"2243",38539,"HST-275",2019-11-18
"2244",47886,"ENG-362",2019-11-18
"2245",91204,"MATH-275",2019-11-18
"2246",12146,"BIO-302",2019-11-18
"2247",32664,"ADPR-479",2019-11-18
"2248",39193,"BIO-111",2019-11-16
"2249",28206,"ITAL-102",2019-11-16
"2250",95820,"WGS-211",2019-11-16
"2251",59472,"BIO-LV111",2019-11-15
"2252",63888,"ADPR-339",2019-11-15
"2253",63888,"AMST-101",2019-11-15
"2254",86716,"ADI-S201",2019-11-15
"2255",82393,"SCI-L360",2019-11-15
"2256",92039,"EC-151",2019-11-15
"2257",71984,"PHYS-153",2019-11-14
"2258",69769,"UES-L121",2019-11-14
"2259",78230,"HST-484",2019-11-14
"2260",48621,"ENG-371",2019-11-14
"2261",77051,"CI-108",2019-11-14
"2262",86994,"HST-469",2019-11-13
"2263",82393,"ADPR-383",2019-11-13
"2264",71984,"PPE-401",2019-11-11
"2265",38539,"HST-312",2019-11-11
"2266",44209,"ENG-160",2019-11-11
"2267",19293,"EC-442",2019-11-11
"2268",55554,"ENG-347",2019-11-11
"2269",24856,"PHIL-E127",2019-11-10
"2270",74850,"PHYS-500",2019-11-09
"2271",14192,"SPAN-315",2019-11-09
"2272",68934,"CI-143",2019-11-09
"2273",61236,"PSYCH-H510",2019-11-09
"2274",14562,"UES-211",2019-11-09
"2275",51979,"CI-H175",2019-11-09
"2276",64968,"CI-112",2019-11-09
"2277",82746,"CI-122",2019-11-08
"2278",96234,"CJU-341",2019-11-08
"2279",49128,"PHIL-424",2019-11-08
"2280",97071,"POLS-H120",2019-11-07
"2281",57282,"EC-451",2019-11-07
"2282",39025,"CAS-261",2019-11-07
"2283",98788,"ADPR-335",2019-11-07
"2284",46346,"HST-360",2019-11-07
"2285",57282,"PSYCH-341",2019-11-06
"2286",18343,"FS-103",2019-11-06
"2287",65564,"SPAN-426",2019-11-06
"2288",90389,"LAWU-340",2019-11-06
"2289",65617,"CHEM-L411",2019-11-06
"2290",49245,"HST-360",2019-11-06
"2291",50335,"CI-108",2019-11-04
"2292",32948,"PHIL-513",2019-11-04
"2293",76946,"SF-194",2019-11-04
"2294",97013,"PSYCH-340",2019-11-04
"2295",17589,"HST-383",2019-11-04
"2296",71984,"CJN-490",2019-11-03
"2297",65564,"THETR-129",2019-11-03
"2298",90389,"ENG-429",2019-11-03
"2299",49245,"PHIL-H314",2019-11-03
"2300",86994,"HST-274",2019-11-02
"2301",33330,"SCI-184",2019-11-02
"2302",97258,"UES-107",2019-11-02
"2303",46282,"ADI-223",2019-11-02
"2304",83499,"ENG-327",2019-11-02
"2305",43534,"PHIL-H250",2019-11-01
"2306",25648,"ADG-S330",2019-11-01
"2307",83910,"HST-362",2019-11-01
"2308",77051,"POLS-541",2019-11-01
"2309",38657,"ALS-366",2019-11-01
"2310",76379,"CJN-505",2019-11-01
"2311",29746,"PHYS-H152",2019-10-31
"2312",60738,"THETR-510",2019-10-31
"2313",61535,"CJU-204",2019-10-30
"2314",19293,"ENG-371",2019-10-30
"2315",32092,"ADI-S106",2019-10-30
"2316",88187,"POLS-439",2019-10-30
"2317",63888,"POLS-505",2019-10-29
"2318",50335,"HST-375",2019-10-29
"2319",18343,"ALS-381",2019-10-29
"2320",44209,"WRI-100+",2019-10-29
"2321",44209,"ADFA-S241",2019-10-29
"2322",90389,"CI-102",2019-10-29
"2323",51979,"MATH-165",2019-10-29
"2324",41429,"THETR-461",2019-10-29
"2325",97071,"CAS-291",2019-10-28
"2326",57390,"CJU-275",2019-10-28
"2327",32948,"CI-H139",2019-10-28
"2328",30038,"CJN-280",2019-10-28
"2329",96234,"ALS-383",2019-10-28
"2330",32664,"ADF-S152",2019-10-28
"2331",64968,"BLKST-469",2019-10-28
"2332",11793,"ARAB-102",2019-10-28
"2333",79067,"ALS-510",2019-10-27
"2334",90389,"CAS-302",2019-10-27
"2335",64968,"BIO-225",2019-10-27
"2336",74850,"ARH-308",2019-10-26
"2337",16460,"RAD-450",2019-10-26
"2338",46451,"ENG-354",2019-10-26
"2339",29185,"MATH-357",2019-10-25
"2340",41474,"POLS-443",2019-10-24
"2341",57390,"SOC-352",2019-10-24
"2342",47886,"THETR-191",2019-10-24
"2343",97013,"THETR-260",2019-10-24
"2344",79067,"PHIL-316",2019-10-24
"2345",46282,"PHYS-L112",2019-10-24
"2346",32229,"UES-330",2019-10-24
"2347",31500,"CAS-H221",2019-10-23
"2348",79067,"CJN-481",2019-10-23
"2349",91204,"CHEM-H429",2019-10-23
"2350",51979,"EDUC-408",2019-10-23
"2351",79007,"THETR-477",2019-10-23
"2352",74850,"POLS-463",2019-10-22
"2353",80051,"RS-111",2019-10-22
"2354",12893,"THETR-481",2019-10-22
"2355",53742,"ADFA-S380",2019-10-22
"2356",77051,"ADI-S303",2019-10-22
"2357",99352,"ENG-389",2019-10-22
"2358",70941,"BIO-345",2019-10-21
"2359",91204,"HST-121",2019-10-21
"2360",99722,"BIO-203",2019-10-21
"2361",89498,"EC-450",2019-10-21
"2362",76350,"PHYS-253",2019-10-21
"2363",80051,"CJU-232",2019-10-20
"2364",42753,"CI-H112",2019-10-20
"2365",91764,"POLS-524",2019-10-20
"2366",46451,"CI-H177",2019-10-20
"2367",61236,"CI-H161",2019-10-19
"2368",92039,"FS-429",2019-10-19
"2369",15738,"ALS-383",2019-10-18
"2370",25208,"BIO-H204",2019-10-18
"2371",23069,"HST-337",2019-10-18
"2372",76350,"CJU-231",2019-10-18
"2373",11793,"STATS-250",2019-10-18
"2374",76350,"PHIL-263",2019-10-17
"2375",24459,"POLS-H521",2019-10-16
"2376",64712,"PSYCH-233",2019-10-16
"2377",14562,"ADPR-258",2019-10-16
"2378",86790,"ADI-S401",2019-10-16
"2379",22991,"CJU-483",2019-10-15
"2380",12893,"ENG-H348",2019-10-14
"2381",71409,"BIO-H333",2019-10-14
"2382",19989,"BIO-H512",2019-10-14
"2383",71587,"POLS-345",2019-10-14
"2384",90389,"POLS-471",2019-10-14
"2385",64917,"ADPR-245",2019-10-14
"2386",67699,"ADFA-400",2019-10-13
"2387",64635,"ENG-428",2019-10-13
"2388",38657,"PSYCH-336",2019-10-13
"2389",88187,"CJN-212",2019-10-13
"2390",62964,"CMPSC-H555",2019-10-12
"2391",93877,"LAWU-534",2019-10-12
"2392",92039,"PSYCH-243",2019-10-12
"2393",46451,"ALS-385",2019-10-12
"2394",56070,"ADPR-239",2019-10-11
"2395",53742,"CJU-327",2019-10-11
"2396",19293,"CJU-340",2019-10-11
"2397",83910,"ADI-244",2019-10-11
"2398",56089,"HST-333",2019-10-11
"2399",76094,"RAD-H503",2019-10-10
"2400",38657,"SCI-H108",2019-10-10
"2401",74114,"SOC-228",2019-10-10
"2402",55554,"CJN-315",2019-10-10
"2403",18094,"POLS-534",2019-10-09
"2404",96234,"POLS-538",2019-10-09
"2405",23069,"SCI-L360",2019-10-09
"2406",26183,"CI-129",2019-10-09
"2407",80051,"SOC-226",2019-10-08
"2408",79067,"BIO-H511",2019-10-08
"2409",38657,"ADG-S207",2019-10-08
"2410",53742,"CI-H161",2019-10-07
"2411",17872,"HST-383",2019-10-07
"2412",51979,"CI-H106",2019-10-07
"2413",92039,"LAWU-375",2019-10-07
"2414",76946,"HST-278",2019-10-06
"2415",98788,"PPE-510",2019-10-06
"2416",54544,"CI-H149",2019-10-06
"2417",88187,"ENG-217",2019-10-06
"2418",42355,"ADPR-229",2019-10-05
"2419",80051,"PHYS-363",2019-10-05
"2420",18343,"ENG-H266",2019-10-05
"2421",61414,"ENG-H526",2019-10-05
"2422",91764,"BIO-218",2019-10-05
"2423",54582,"CHEM-500",2019-10-05
"2424",83499,"PHIL-424",2019-10-05
"2425",48621,"ENG-320",2019-10-04
"2426",19721,"UES-L255",2019-10-04
"2427",76413,"PSYCH-243",2019-10-04
"2428",56089,"CJN-400",2019-10-04
"2429",91204,"BIO-274",2019-10-03
"2430",51979,"ADI-244",2019-10-03
"2431",69769,"CJU-H510",2019-10-02
"2432",82746,"CJN-281",2019-10-02
"2433",88940,"LAWU-H201",2019-10-02
"2434",11793,"CI-H106",2019-10-02
"2435",42355,"CJU-134",2019-10-01
"2436",68934,"ADI-S303",2019-10-01
"2437",82746,"ADPR-317",2019-10-01
"2438",69604,"CI-116",2019-10-01
"2439",87225,"ALS-360",2019-10-01
"2440",74850,"Choose",2019-09-30
"2441",50335,"CJN-315",2019-09-30
"2442",30359,"ASL-101",2019-09-30
"2443",62964,"THETR-477",2019-09-29
"2444",42355,"CMPSC-201",2019-09-29
"2445",76946,"ADPR-217",2019-09-29
"2446",83910,"LAWU-471",2019-09-29
"2447",42812,"EDUC-317",2019-09-29
"2448",77051,"CHEM-L332",2019-09-29
"2449",29150,"SOC-352",2019-09-28
"2450",12893,"CJN-357",2019-09-28
"2451",69604,"BIO-357",2019-09-28
"2452",41474,"SCI-112",2019-09-27
"2453",70941,"SPAN-H555",2019-09-27
"2454",77421,"CHEM-453",2019-09-27
"2455",99647,"ALS-369",2019-09-27
"2456",17589,"ART-S209",2019-09-27
"2457",71984,"ALS-361",2019-09-26
"2458",46163,"MUH-210",2019-09-26
"2459",83499,"SCI-L103",2019-09-26
"2460",97400,"ADF-S101",2019-09-25
"2461",64712,"ENG-213",2019-09-25
"2462",68934,"HST-359",2019-09-25
"2463",24544,"CJU-237",2019-09-25
"2464",19721,"ENG-124",2019-09-25
"2465",89727,"ADPR-365",2019-09-24
"2466",19293,"PSYCH-280",2019-09-24
"2467",91204,"ENG-172",2019-09-24
"2468",67539,"CI-189",2019-09-23
"2469",24459,"HST-150",2019-09-23
"2470",30957,"PHYS-363",2019-09-23
"2471",15738,"ENG-362",2019-09-23
"2472",86790,"PSYCH-280",2019-09-23
"2473",17589,"BIO-L204",2019-09-23
"2474",18343,"ADPR-409",2019-09-22
"2475",98788,"HST-530",2019-09-22
"2476",82746,"ENG-311",2019-09-22
"2477",88187,"RAD-471",2019-09-22
"2478",74850,"SPAN-202",2019-09-21
"2479",51979,"POLS-H524",2019-09-21
"2480",24856,"LAWU-530",2019-09-21
"2481",99722,"ADPR-101",2019-09-20
"2482",56070,"HST-357",2019-09-19
"2483",64635,"LAWU-365",2019-09-19
"2484",42621,"HST-381",2019-09-19
"2485",93877,"SCI-L173",2019-09-19
"2486",84155,"RAD-L323",2019-09-19
"2487",81971,"CJN-506",2019-09-18
"2488",71608,"PHYS-215",2019-09-18
"2489",96234,"PHYS-L304",2019-09-18
"2490",23069,"CJN-363",2019-09-18
"2491",14192,"UES-109",2019-09-17
"2492",69769,"FR-220",2019-09-17
"2493",15345,"EDUC-402",2019-09-17
"2494",71409,"CJN-2355",2019-09-17
"2495",42753,"ENG-172",2019-09-17
"2496",84155,"POLS-H120",2019-09-17
"2497",64917,"CMPSC-F331",2019-09-17
"2498",62964,"POLS-H348",2019-09-16
"2499",47886,"PHYS-461",2019-09-16
"2500",42753,"UES-301",2019-09-16
"2501",38657,"EC-450",2019-09-16
"2502",39025,"POLS-H534",2019-09-15
"2503",61535,"EDUC-214",2019-09-15
"2504",49245,"BIO-L225",2019-09-15
"2505",71984,"PSYCH-H555",2019-09-14
"2506",71984,"CAS-401",2019-09-14
"2507",66713,"ADF-S152",2019-09-14
"2508",18343,"CAS-PERSP",2019-09-14
"2509",86716,"HST-228",2019-09-13
"2510",75918,"PPE-401",2019-09-13
"2511",64917,"SOC-336",2019-09-13
"2512",42355,"ENG-409",2019-09-12
"2513",53188,"HST-375",2019-09-12
"2514",65564,"HST-360",2019-09-12
"2515",96234,"ENG-154",2019-09-12
"2516",41429,"PHIL-127",2019-09-12
"2517",56089,"SPAN-290",2019-09-12
"2518",42753,"MATH-166",2019-09-11
"2519",15738,"POLS-261",2019-09-11
"2520",69604,"PHYS-H510",2019-09-11
"2521",23069,"PHYS-205",2019-09-11
"2522",64917,"POLS-H438",2019-09-11
"2523",39025,"EC-430",2019-09-10
"2524",63416,"PHIL-127",2019-09-10
"2525",13444,"POLS-363",2019-09-10
"2526",91204,"GCS-503",2019-09-10
"2527",47461,"CJN-510",2019-09-10
"2528",46451,"HST-240",2019-09-10
"2529",89727,"CJN-357",2019-09-09
"2530",32664,"THETR-459",2019-09-09
"2531",78230,"ENG-H525",2019-09-08
"2532",32092,"PHIL-119",2019-09-08
"2533",47461,"CI-189",2019-09-08
"2534",22991,"ADPR-364",2019-09-08
"2535",29185,"ARH-411",2019-09-07
"2536",10153,"ENG-150",2019-09-07
"2537",30135,"CAS-513",2019-09-07
"2538",78230,"CJN-357",2019-09-07
"2539",53742,"SCI-210",2019-09-07
"2540",54544,"GCS-110",2019-09-07
"2541",95820,"SOC-330",2019-09-07
"2542",84869,"PSYCH-325",2019-09-07
"2543",14192,"UES-270",2019-09-06
"2544",53742,"POLS-438",2019-09-06
"2545",25648,"SF-182",2019-09-06
"2546",19293,"CAS-291",2019-09-06
"2547",15738,"PSYCH-H336",2019-09-06
"2548",38657,"CJU-207",2019-09-06
"2549",89111,"THETR-323",2019-09-06
"2550",76413,"HST-312",2019-09-05
"2551",10446,"ADF-S102",2019-09-05
"2552",16218,"ADI-H510",2019-09-04
"2553",18094,"THETR-508",2019-09-04
"2554",78230,"ENG-515",2019-09-04
"2555",19293,"ENG-H130",2019-09-04
"2556",77051,"LAWU-211",2019-09-04
"2557",16460,"HST-347",2019-09-04
"2558",76350,"CI-H165",2019-09-04
"2559",69769,"PSYCH-114",2019-09-03
"2560",81536,"UES-301",2019-09-03
"2561",63416,"CHEM-111",2019-09-03
"2562",54544,"RAD-415",2019-09-03
"2563",88940,"CJN-270",2019-09-03
"2564",17872,"MATH-265",2019-09-03
"2565",39025,"PHIL-H120",2019-09-02
"2566",42812,"ALS-362",2019-09-02
"2567",38768,"POLS-411",2019-09-02
"2568",87753,"RS-112",2019-09-02
"2569",88011,"POLS-524",2019-09-01
"2570",88011,"WGS-340",2019-09-01
"2571",76033,"ALS-366",2019-09-01
"2572",32664,"WGS-335",2019-09-01
"2573",83499,"POLS-H533",2019-09-01
"2574",89498,"HST-489",2019-09-01
"2575",80051,"AS-100",2019-08-31
"2576",65564,"EDUC-510",2019-08-31
"2577",83910,"POLS-H110",2019-08-31
"2578",71587,"ADPR-363",2019-08-31
"2579",93877,"GCS-510",2019-08-31
"2580",29746,"MUH-210",2019-08-30
"2581",57390,"ADPR-383",2019-08-30
"2582",25648,"CJN-415",2019-08-30
"2583",19989,"UES-H555",2019-08-30
"2584",93198,"LAWU-H510",2019-08-29
"2585",95820,"BIO-240",2019-08-29
"2586",77421,"HST-489",2019-08-28
"2587",30359,"HST-122",2019-08-27
"2588",51979,"PHIL-H250",2019-08-27
"2589",97071,"PSYCH-350",2019-08-26
"2590",71984,"POLS-H505",2019-08-26
"2591",63888,"EC-H490",2019-08-26
"2592",27820,"ENG-344",2019-08-26
"2593",91764,"ADF-S152",2019-08-26
"2594",91764,"EDUC-315",2019-08-26
"2595",76413,"ADPR-219",2019-08-26
"2596",54582,"PHIL-229",2019-08-26
"2597",99647,"PHYS-333",2019-08-26
"2598",88187,"PSYCH-321",2019-08-26
"2599",53188,"ENG-H158",2019-08-25
"2600",91764,"CMPSC-F353",2019-08-25
"2601",86716,"BIO-L114",2019-08-24
"2602",51979,"HST-372",2019-08-24
"2603",87753,"CHEM-L314",2019-08-24
"2604",35855,"ADI-S398",2019-08-23
"2605",61535,"ENG-124",2019-08-23
"2606",41038,"PSYCH-350",2019-08-23
"2607",79007,"CJN-4455",2019-08-23
"2608",64968,"CJN-363",2019-08-23
"2609",44209,"RAD-317",2019-08-22
"2610",47886,"CI-159",2019-08-22
"2611",57390,"RAD-L323",2019-08-21
"2612",70941,"CJN-506",2019-08-21
"2613",46163,"UES-225",2019-08-21
"2614",91764,"HST-375",2019-08-21
"2615",90389,"BLKST-469",2019-08-20
"2616",11793,"BIO-216",2019-08-20
"2617",62964,"CMPSC-F363",2019-08-19
"2618",68934,"ADF-S166",2019-08-19
"2619",71587,"BLKST-469",2019-08-19
"2620",64968,"THETR-281",2019-08-19
"2621",88011,"PSYCH-510",2019-08-18
"2622",18094,"ENG-344",2019-08-18
"2623",80051,"WGS-H325",2019-08-18
"2624",18343,"THETR-510",2019-08-18
"2625",12893,"SCI-184",2019-08-18
"2626",40163,"SOC-336",2019-08-18
"2627",14562,"WGS-113",2019-08-18
"2628",89498,"LAWU-221",2019-08-18
"2629",95820,"STATS-250",2019-08-18
"2630",24856,"MATH-255",2019-08-18
"2631",59472,"ADI-S372",2019-08-17
"2632",27576,"BIO-L474",2019-08-17
"2633",45739,"EC-450",2019-08-17
"2634",32664,"ADPR-383",2019-08-17
"2635",12893,"ADI-S106",2019-08-16
"2636",71409,"PHIL-510",2019-08-16
"2637",91204,"HST-530",2019-08-16
"2638",16218,"PHIL-H127",2019-08-15
"2639",29940,"HST-H510",2019-08-15
"2640",96234,"PHIL-515",2019-08-15
"2641",86790,"HST-272",2019-08-15
"2642",65617,"ENG-356",2019-08-15
"2643",68226,"RAD-L312",2019-08-15
"2644",11793,"UES-301",2019-08-15
"2645",53742,"ADFA-S510",2019-08-14
"2646",24544,"HST-100",2019-08-14
"2647",16442,"EC-261",2019-08-13
"2648",99352,"CI-193",2019-08-13
"2649",87753,"ENG-135",2019-08-13
"2650",87753,"HST-366",2019-08-13
"2651",81536,"CI-H119",2019-08-12
"2652",78230,"PHIL-262",2019-08-12
"2653",61414,"ENG-162",2019-08-12
"2654",16442,"HST-140",2019-08-12
"2655",89498,"ADPR-355",2019-08-12
"2656",68226,"ARH-203",2019-08-12
"2657",15345,"BIO-H204",2019-08-11
"2658",40058,"PSYCH-H114",2019-08-11
"2659",65564,"CHEM-LV212",2019-08-11
"2660",71587,"PHIL-316",2019-08-11
"2661",80243,"ADI-254",2019-08-11
